high,low,open,close,volume,adj close
204.2899932861328,199.91000366210938,204.1699981689453,200.13999938964844,168514300.0,182.2572784423828
202.3000030517578,198.67999267578125,200.3800048828125,201.99000549316406,173585400.0,183.9419708251953
202.1699981689453,199.1300048828125,200.57000732421875,199.4499969482422,197729700.0,181.62892150878906
202.02999877929688,197.86000061035156,200.0500030517578,201.9199981689453,163107000.0,183.87823486328125
204.85000610351562,202.5500030517578,203.0,204.83999633789062,124212900.0,186.5373077392578
205.3800048828125,203.50999450683594,203.9199981689453,204.05999755859375,134306700.0,185.82699584960938
206.3000030517578,204.77000427246094,204.86000061035156,206.1199951171875,97953200.0,187.70294189453125
207.24000549316406,204.9199981689453,206.55999755859375,205.5500030517578,125672000.0,187.18389892578125
205.63999938964844,204.13999938964844,204.77000427246094,204.6300048828125,87219000.0,186.34608459472656
207.1199951171875,204.67999267578125,205.8800048828125,206.80999755859375,96164200.0,188.33128356933594
207.4499969482422,205.8300018310547,206.61000061035156,206.92999267578125,91087800.0,188.44058227539062
208.99000549316406,206.97000122070312,207.88999938964844,208.9199981689453,97545900.0,190.2527313232422
209.83999633789062,208.75999450683594,209.07000732421875,209.77999877929688,93670400.0,191.0359344482422
210.32000732421875,209.10000610351562,209.39999389648438,210.11000061035156,76968200.0,191.33642578125
210.22000122070312,209.33999633789062,209.66000366210938,210.1300048828125,80652900.0,191.35462951660156
210.4199981689453,209.24000549316406,209.41000366210938,209.97999572753906,91462500.0,191.21804809570312
211.3300018310547,208.72999572753906,209.47999572753906,211.24000549316406,140896400.0,192.36546325683594
211.2100067138672,210.47999572753906,210.94000244140625,211.2100067138672,74411100.0,192.3381805419922
212.0500030517578,210.75999450683594,211.1199951171875,211.80999755859375,72472300.0,192.884521484375
212.24000549316406,211.22000122070312,211.66000366210938,211.6300048828125,73061700.0,192.72061157226562
211.7100067138672,210.64999389648438,211.52000427246094,211.3800048828125,72697900.0,192.49295043945312
211.5800018310547,210.60000610351562,211.25999450683594,210.66000366210938,108076000.0,191.8373260498047
212.05999755859375,210.72000122070312,210.77999877929688,211.99000549316406,87491400.0,193.04849243164062
212.0500030517578,210.0800018310547,211.47000122070312,211.1199951171875,110325800.0,192.25616455078125
210.49000549316406,209.05999755859375,210.39999389648438,210.22999572753906,114497200.0,191.44570922851562
210.8000030517578,209.85000610351562,210.6199951171875,210.4600067138672,76873000.0,191.65516662597656
209.94000244140625,207.10000610351562,209.4199981689453,207.5,188128000.0,188.9596405029297
208.7899932861328,207.5500030517578,207.74000549316406,208.36000061035156,89818900.0,189.74278259277344
206.80999755859375,204.92999267578125,206.7100067138672,204.97999572753906,157121300.0,186.6648406982422
205.5,204.39999389648438,205.2899932861328,204.5,110145700.0,186.2277069091797
207.17999267578125,205.1999969482422,205.25999450683594,207.10000610351562,93993500.0,188.59539794921875
207.92999267578125,204.5800018310547,206.77000427246094,205.8300018310547,162410900.0,187.4388427734375
208.69000244140625,205.86000061035156,206.7100067138672,208.5800018310547,136099200.0,189.94314575195312
208.4199981689453,206.97999572753906,207.69000244140625,207.9600067138672,94510400.0,189.37852478027344
211.27000427246094,206.6199951171875,207.38999938964844,210.4600067138672,228808500.0,191.65516662597656
210.47000122070312,209.02999877929688,209.9600067138672,209.5,117917300.0,190.7809295654297
211.02000427246094,209.49000549316406,209.7100067138672,210.41000366210938,177715100.0,192.4649658203125
211.11000061035156,210.0,210.4199981689453,210.0,71784500.0,192.0899200439453
210.39999389648438,208.74000549316406,209.85000610351562,208.82000732421875,77805300.0,191.0105438232422
209.35000610351562,205.7100067138672,209.07000732421875,205.75999450683594,159521700.0,188.21153259277344
206.3699951171875,204.1199951171875,204.9600067138672,205.27000427246094,153067200.0,187.7633056640625
205.9499969482422,204.89999389648438,205.1300048828125,205.74000549316406,118939000.0,188.19322204589844
208.61000061035156,206.9600067138672,206.97999572753906,208.25,96180400.0,190.4891815185547
208.10000610351562,206.36000061035156,207.25999450683594,206.42999267578125,126768700.0,188.82437133789062
206.4199981689453,204.50999450683594,206.38999938964844,205.6999969482422,137303600.0,188.1566619873047
206.97999572753906,205.39999389648438,205.6199951171875,206.44000244140625,86900900.0,188.83352661132812
208.4499969482422,205.2100067138672,205.3699951171875,207.8300018310547,114368200.0,190.10498046875
208.75999450683594,207.24000549316406,207.86000061035156,207.27999877929688,81236300.0,189.60183715820312
208.50999450683594,207.0800018310547,207.5500030517578,207.97999572753906,89351900.0,190.24217224121094
209.17999267578125,207.19000244140625,207.77999877929688,208.89999389648438,85548900.0,191.08372497558594
210.08999633789062,208.9600067138672,209.1999969482422,210.0399932861328,72722900.0,192.12648010253906
210.6300048828125,209.02999877929688,209.8699951171875,209.08999633789062,74436600.0,191.2575225830078
209.7100067138672,208.10000610351562,208.85000610351562,209.49000549316406,75099900.0,191.62338256835938
211.0399932861328,209.9499969482422,210.0500030517578,210.42999267578125,99529300.0,192.4832305908203
210.97999572753906,209.7899932861328,210.02999877929688,210.3699951171875,68934900.0,192.42832946777344
209.22999572753906,207.00999450683594,208.94000244140625,207.9499969482422,191113200.0,190.21473693847656
210.25,208.9600067138672,209.05999755859375,209.85000610351562,92189500.0,191.9527130126953
210.86000061035156,209.24000549316406,210.6699981689453,209.60000610351562,72559800.0,191.72401428222656
210.85000610351562,208.89999389648438,210.00999450683594,210.6300048828125,78264600.0,192.66622924804688
211.94000244140625,210.00999450683594,210.14999389648438,211.16000366210938,102585900.0,193.15098571777344
211.97000122070312,211.11000061035156,211.66000366210938,211.64999389648438,61327400.0,193.59922790527344
212.47999572753906,210.5399932861328,212.3300018310547,210.77000427246094,79358100.0,192.7942352294922
211.5,209.3300018310547,210.74000549316406,211.44000244140625,86863500.0,193.40707397460938
211.2899932861328,209.60000610351562,210.3699951171875,210.57000732421875,125684900.0,192.61129760742188
210.35000610351562,207.6199951171875,209.8800048828125,208.4600067138672,161304900.0,190.68125915527344
210.77000427246094,209.27999877929688,209.39999389648438,210.72000122070312,103399700.0,192.7484893798828
212.02000427246094,211.10000610351562,211.22999572753906,211.32000732421875,70927200.0,193.29730224609375
211.4600067138672,208.72999572753906,211.02999877929688,208.89999389648438,113326200.0,191.08372497558594
209.92999267578125,206.75999450683594,209.55999755859375,208.0399932861328,135060200.0,190.29705810546875
209.3800048828125,207.52000427246094,207.9199981689453,208.8699951171875,88244900.0,191.05630493164062
211.86000061035156,210.77999877929688,210.8800048828125,211.6199951171875,155877300.0,193.5717315673828
211.88999938964844,210.52000427246094,211.57000732421875,210.61000061035156,75708100.0,192.6478729248047
210.6300048828125,208.6199951171875,209.61000061035156,209.97999572753906,119727600.0,192.07159423828125
211.22000122070312,209.74000549316406,210.47000122070312,210.02000427246094,94667900.0,192.10818481445312
212.32000732421875,210.91000366210938,211.24000549316406,212.2100067138672,95934000.0,194.11143493652344
212.61000061035156,211.86000061035156,212.44000244140625,212.44000244140625,76510100.0,194.3218231201172
213.39999389648438,212.16000366210938,212.24000549316406,213.10000610351562,74549700.0,194.92550659179688
213.57000732421875,212.69000244140625,213.24000549316406,213.02999877929688,72114600.0,194.86151123046875
213.77999877929688,212.5,213.14999389648438,212.8800048828125,76857500.0,194.72427368164062
213.75,212.50999450683594,212.7100067138672,213.5,64764600.0,195.2914276123047
213.5399932861328,212.91000366210938,213.0399932861328,212.99000549316406,57433500.0,194.8248748779297
212.91000366210938,210.1999969482422,212.39999389648438,210.6999969482422,124308600.0,192.73019409179688
212.97999572753906,210.75999450683594,211.25,212.6999969482422,93214000.0,194.5596466064453
212.58999633789062,211.6300048828125,212.3300018310547,212.4600067138672,74974600.0,194.34011840820312
212.42999267578125,210.82000732421875,212.3800048828125,211.13999938964844,124919600.0,193.13270568847656
212.33999633789062,210.6199951171875,211.94000244140625,211.57000732421875,93338800.0,193.52601623535156
212.19000244140625,210.27000427246094,211.02000427246094,211.36000061035156,91531000.0,193.33389282226562
212.6699981689453,211.3300018310547,212.0,211.9199981689453,87820900.0,193.84613037109375
211.86000061035156,209.75,211.07000732421875,210.1300048828125,151882800.0,192.20880126953125
210.5800018310547,208.97999572753906,209.9499969482422,209.77000427246094,121704700.0,191.8795166015625
209.82000732421875,208.38999938964844,209.63999938964844,208.47999572753906,89063300.0,190.69955444335938
209.10000610351562,207.69000244140625,208.4499969482422,208.4499969482422,105034700.0,190.67210388183594
211.41000366210938,209.3000030517578,209.3699951171875,210.9499969482422,134551300.0,192.9588623046875
212.08999633789062,211.1999969482422,211.47999572753906,211.6300048828125,73876400.0,193.58090209960938
211.47999572753906,209.67999267578125,210.63999938964844,210.00999450683594,135382400.0,192.0990447998047
209.4499969482422,207.7899932861328,208.63999938964844,209.11000061035156,124384200.0,191.27581787109375
210.35000610351562,208.72000122070312,208.92999267578125,210.25,85308200.0,192.31858825683594
211.32000732421875,209.36000061035156,210.58999633789062,210.58999633789062,126708600.0,192.62957763671875
213.33999633789062,210.6300048828125,211.30999755859375,212.77999877929688,165867900.0,194.6328125
211.5500030517578,210.36000061035156,211.4600067138672,210.80999755859375,130478700.0,193.76878356933594
212.58999633789062,211.63999938964844,211.91000366210938,211.88999938964844,70696000.0,194.76148986816406
212.44000244140625,211.57000732421875,212.13999938964844,212.0399932861328,68476800.0,194.89938354492188
212.1699981689453,210.47000122070312,211.72000122070312,210.5,92307300.0,193.48385620117188
211.25,209.77000427246094,211.10000610351562,209.86000061035156,97107400.0,192.89561462402344
210.5800018310547,209.16000366210938,210.2899932861328,209.82000732421875,104174800.0,192.8588104248047
209.8300018310547,205.3300018310547,208.0500030517578,205.4199981689453,202621300.0,188.81454467773438
207.32000732421875,205.27999877929688,207.25999450683594,205.85000610351562,182925100.0,189.20973205566406
208.02999877929688,206.55999755859375,207.72999572753906,207.5,135979900.0,190.72637939453125
208.27000427246094,206.80999755859375,208.07000732421875,207.30999755859375,104373700.0,190.55172729492188
207.64999389648438,205.52999877929688,205.77000427246094,206.72000122070312,117975400.0,190.0094451904297
208.1699981689453,204.11000061035156,206.9600067138672,208.02000427246094,173820200.0,191.204345703125
206.75999450683594,204.25,206.4199981689453,204.52999877929688,164020100.0,187.9964599609375
207.35000610351562,204.77000427246094,207.0399932861328,204.89999389648438,144113100.0,188.3365478515625
207.97999572753906,204.9499969482422,207.2899932861328,207.47999572753906,129456900.0,190.70799255371094
209.89999389648438,208.94000244140625,208.99000549316406,209.77000427246094,106069400.0,192.8128662109375
211.0500030517578,209.64999389648438,209.72000122070312,210.67999267578125,81709600.0,193.64930725097656
211.27999877929688,210.0399932861328,210.72999572753906,210.61000061035156,97914100.0,193.5849609375
212.3000030517578,211.5800018310547,211.8699951171875,212.3000030517578,106683300.0,195.13836669921875
212.5500030517578,211.8000030517578,212.2899932861328,212.47999572753906,89030000.0,195.30381774902344
213.17999267578125,212.2100067138672,212.75,212.58999633789062,70446800.0,195.40489196777344
212.74000549316406,211.38999938964844,212.42999267578125,211.75,77965000.0,194.6328125
211.77000427246094,210.88999938964844,210.92999267578125,211.3699951171875,88667900.0,194.2835235595703
211.64999389648438,209.75,211.52999877929688,210.17999267578125,90509100.0,193.18972778320312
210.3699951171875,207.60000610351562,210.3000030517578,208.0,117755000.0,191.1859588623047
207.5500030517578,206.25999450683594,206.94000244140625,206.7899932861328,132361100.0,190.07374572753906
209.5,206.8000030517578,207.7899932861328,209.3300018310547,123544800.0,192.40846252441406
211.0399932861328,209.30999755859375,209.47999572753906,210.77000427246094,105791300.0,193.73202514648438
211.02000427246094,209.4199981689453,210.16000366210938,210.82000732421875,91304400.0,193.77798461914062
211.4499969482422,210.16000366210938,211.4199981689453,210.5,103266900.0,193.48385620117188
210.52999877929688,208.64999389648438,210.4600067138672,209.7899932861328,113965700.0,192.83123779296875
210.25,208.8000030517578,209.6999969482422,209.3800048828125,81820800.0,192.45440673828125
211.30999755859375,209.72999572753906,210.4499969482422,210.07000732421875,85786800.0,193.088623046875
210.4199981689453,207.64999389648438,210.2899932861328,208.35000610351562,116030800.0,191.50767517089844
208.33999633789062,206.8699951171875,208.16000366210938,207.9499969482422,117858000.0,191.13998413085938
210.6699981689453,209.27999877929688,209.27999877929688,210.57000732421875,80270700.0,193.54820251464844
209.47000122070312,207.75999450683594,208.97000122070312,208.6699981689453,126081400.0,191.80177307128906
209.13999938964844,205.36000061035156,207.11000061035156,208.9199981689453,172123700.0,192.0315399169922
209.5500030517578,208.00999450683594,208.72999572753906,208.66000366210938,89383300.0,191.7926025390625
209.50999450683594,208.25999450683594,208.42999267578125,209.4199981689453,72786500.0,192.4911651611328
210.58999633789062,208.16000366210938,208.7100067138672,210.58999633789062,79072600.0,193.5665740966797
210.67999267578125,209.6999969482422,210.25999450683594,209.97999572753906,71692700.0,193.00587463378906
210.00999450683594,207.35000610351562,209.08999633789062,208.32000732421875,172946000.0,191.48008728027344
208.2899932861328,203.89999389648438,206.50999450683594,203.97000122070312,194327900.0,187.48171997070312
203.94000244140625,197.52000427246094,201.72999572753906,197.8300018310547,346588500.0,181.8380584716797
197.47999572753906,182.39999389648438,187.49000549316406,189.5,507244300.0,174.18142700195312
195.4499969482422,186.9199981689453,195.42999267578125,187.27000427246094,369833100.0,172.13168334960938
194.7899932861328,188.3699951171875,192.0800018310547,194.4600067138672,339257000.0,178.74049377441406
199.4199981689453,195.2100067138672,197.02000427246094,199.27000427246094,274143900.0,183.1616668701172
199.83999633789062,197.9199981689453,198.5,199.27999877929688,160414400.0,183.1708526611328
199.1300048828125,197.00999450683594,198.11000061035156,197.6699981689453,163298800.0,181.69097900390625
194.77000427246094,190.72999572753906,193.1199951171875,191.77000427246094,256000400.0,176.26792907714844
195.4600067138672,192.4199981689453,194.6199951171875,195.41000366210938,160269300.0,179.61370849609375
198.0500030517578,194.9600067138672,196.25999450683594,195.5500030517578,152087800.0,179.74237060546875
193.86000061035156,191.61000061035156,192.85000610351562,192.58999633789062,207081000.0,177.0216522216797
197.61000061035156,195.1699981689453,195.94000244140625,197.42999267578125,116025700.0,181.47036743164062
199.47000122070312,194.35000610351562,199.32000732421875,194.7899932861328,149347700.0,179.04380798339844
197.22000122070312,194.25,194.55999755859375,195.85000610351562,158611100.0,180.01812744140625
196.82000732421875,194.52999877929688,195.3800048828125,196.74000549316406,119691200.0,180.83616638183594
197.00999450683594,195.42999267578125,196.9499969482422,196.00999450683594,79452000.0,180.16514587402344
198.99000549316406,195.9600067138672,196.61000061035156,198.4600067138672,113806200.0,182.41712951660156
200.41000366210938,198.41000366210938,198.82000732421875,200.17999267578125,99581600.0,183.998046875
202.88999938964844,199.27999877929688,200.02000427246094,199.72999572753906,276046600.0,183.58441162109375
198.67999267578125,194.9600067138672,195.7100067138672,195.4499969482422,223657500.0,180.5843963623047
197.67999267578125,195.2100067138672,196.44000244140625,196.4600067138672,105726200.0,181.5176239013672
194.4600067138672,192.55999755859375,193.8800048828125,193.91000366210938,153890900.0,179.16159057617188
194.6699981689453,192.91000366210938,194.11000061035156,193.60000610351562,92790600.0,178.87513732910156
193.4499969482422,190.55999755859375,192.14999389648438,192.89999389648438,159378800.0,178.22837829589844
195.0,191.80999755859375,194.63999938964844,192.85000610351562,155054800.0,178.18215942382812
191.91000366210938,187.63999938964844,191.77999877929688,188.00999450683594,178515900.0,173.71029663085938
189.74000549316406,186.92999267578125,188.27000427246094,188.1199951171875,159045600.0,173.8119354248047
191.8300018310547,189.44000244140625,190.3699951171875,191.6300048828125,163452000.0,177.05494689941406
192.49000549316406,189.82000732421875,192.0800018310547,192.1300048828125,131079000.0,177.51695251464844
195.02999877929688,189.1199951171875,189.77000427246094,195.0,211003300.0,180.1686248779297
198.74000549316406,196.3300018310547,196.4600067138672,198.47000122070312,126320800.0,183.37474060058594
198.97999572753906,197.0,198.30999755859375,197.7899932861328,110274500.0,182.74644470214844
199.8300018310547,197.47999572753906,198.89999389648438,199.41000366210938,124307300.0,184.24322509765625
201.5500030517578,198.58999633789062,198.9499969482422,201.2100067138672,153055200.0,185.90634155273438
201.89999389648438,200.5800018310547,201.3800048828125,201.3300018310547,107069200.0,186.01718139648438
201.75999450683594,200.91000366210938,201.4199981689453,201.52000427246094,56395600.0,186.19273376464844
202.16000366210938,200.0500030517578,200.64999389648438,200.25,88038700.0,185.01931762695312
200.8699951171875,198.94000244140625,200.17999267578125,199.2899932861328,99106200.0,184.13235473632812
202.36000061035156,199.63999938964844,200.0800018310547,202.35000610351562,134142200.0,186.95957946777344
203.2899932861328,201.9199981689453,202.8300018310547,203.27000427246094,114580100.0,187.8096466064453
203.3699951171875,202.1300048828125,202.5,203.3699951171875,76523900.0,187.90200805664062
203.83999633789062,202.5500030517578,202.85000610351562,203.11000061035156,78448500.0,187.66180419921875
203.7899932861328,201.64999389648438,203.61000061035156,201.85000610351562,102038000.0,186.4976806640625
205.50999450683594,201.85000610351562,202.97999572753906,205.25999450683594,174911700.0,189.6483154296875
207.9499969482422,206.3000030517578,207.25,207.50999450683594,144442300.0,191.72711181640625
207.3699951171875,206.55999755859375,207.3000030517578,207.0,69033000.0,191.25595092773438
207.0,205.7899932861328,206.1999969482422,206.60000610351562,77905800.0,190.8863525390625
208.97999572753906,206.2100067138672,207.0,208.9499969482422,135906700.0,193.05764770507812
209.27000427246094,208.2100067138672,208.35000610351562,208.8300018310547,90525500.0,192.94676208496094
209.44000244140625,207.74000549316406,209.05999755859375,207.92999267578125,131076900.0,192.11521911621094
210.6199951171875,208.1699981689453,208.32000732421875,210.38999938964844,86270800.0,194.3881378173828
211.66000366210938,209.6999969482422,209.97000122070312,211.0,95246100.0,194.9517059326172
211.5,209.72000122070312,211.35000610351562,210.36000061035156,96224500.0,194.3603973388672
210.97999572753906,209.08999633789062,210.42999267578125,210.14999389648438,78408700.0,194.1663360595703
210.32000732421875,208.4600067138672,209.74000549316406,210.0399932861328,110471500.0,194.06471252441406
209.49000549316406,206.9499969482422,209.30999755859375,208.0800018310547,131008700.0,192.25384521484375
208.60000610351562,207.19000244140625,207.50999450683594,208.55999755859375,75874600.0,192.69732666015625
208.94000244140625,207.66000366210938,208.8800048828125,207.74000549316406,67846000.0,191.93968200683594
207.05999755859375,204.82000732421875,206.5,204.83999633789062,121315200.0,189.26022338867188
204.6699981689453,202.44000244140625,204.35000610351562,202.5399932861328,153577100.0,187.13516235351562
205.69000244140625,202.17999267578125,202.32000732421875,205.6199951171875,117645200.0,189.9809112548828
207.0399932861328,204.8800048828125,205.99000549316406,205.47000122070312,121123700.0,189.8423309326172
208.89999389648438,205.99000549316406,206.0399932861328,208.72999572753906,121342500.0,192.85435485839844
209.0500030517578,208.1999969482422,208.58999633789062,208.5500030517578,88220500.0,192.68807983398438
210.1199951171875,208.86000061035156,209.4499969482422,209.30999755859375,94011500.0,193.39022827148438
209.97999572753906,208.52000427246094,209.3800048828125,209.07000732421875,64931200.0,193.16847229003906
209.8300018310547,207.41000366210938,207.8699951171875,209.35000610351562,98874400.0,193.42721557617188
209.74000549316406,209.00999450683594,209.5,209.32000732421875,51980100.0,193.39947509765625
209.8000030517578,208.86000061035156,209.42999267578125,209.55999755859375,37317800.0,193.62124633789062
209.88999938964844,208.55999755859375,209.75,208.69000244140625,112822700.0,192.8173828125
210.82000732421875,209.11000061035156,209.44000244140625,210.67999267578125,97858400.0,194.6560516357422
211.0,208.22999572753906,210.6199951171875,208.52999877929688,108441300.0,192.66958618164062
209.14999389648438,204.75,208.8300018310547,205.61000061035156,166224200.0,189.97166442871094
209.97000122070312,205.61000061035156,205.61000061035156,209.6199951171875,192913900.0,193.67666625976562
209.72999572753906,207.1999969482422,209.22999572753906,208.35000610351562,102027100.0,192.50328063964844
208.2899932861328,205.77999877929688,206.49000549316406,206.9499969482422,103372400.0,191.20974731445312
208.67999267578125,204.17999267578125,206.19000244140625,205.33999633789062,162401500.0,189.72216796875
207.42999267578125,205.13999938964844,205.4199981689453,205.8699951171875,116128900.0,190.2119140625
204.13999938964844,201.50999450683594,203.35000610351562,201.8800048828125,211173300.0,186.52537536621094
203.0500030517578,199.9499969482422,202.07000732421875,202.89999389648438,182385200.0,187.46778869628906
206.11000061035156,202.8699951171875,204.6999969482422,205.02999877929688,154069600.0,189.43580627441406
208.38999938964844,204.8000030517578,206.3699951171875,208.02999877929688,197017000.0,192.2075958251953
208.47999572753906,204.83999633789062,208.39999389648438,204.86000061035156,173092500.0,189.2787322998047
202.92999267578125,199.8300018310547,202.77000427246094,200.02000427246094,251393500.0,185.90670776367188
201.8800048828125,200.08999633789062,201.41000366210938,201.6699981689453,99094300.0,187.44024658203125
203.85000610351562,201.5500030517578,202.72000122070312,203.5,111026200.0,189.14117431640625
206.07000732421875,204.5800018310547,204.69000244140625,206.02000427246094,110987200.0,191.48338317871094
206.3300018310547,205.4199981689453,205.72000122070312,205.67999267578125,48539600.0,191.16732788085938
205.25999450683594,203.94000244140625,204.86000061035156,205.2100067138672,65899900.0,190.73049926757812
207.7899932861328,206.47000122070312,206.50999450683594,207.39999389648438,92640700.0,192.76597595214844
207.2100067138672,205.75999450683594,207.11000061035156,205.92999267578125,63317700.0,191.39968872070312
205.88999938964844,203.8699951171875,205.1300048828125,203.8699951171875,114877900.0,189.4850616455078
201.02999877929688,198.58999633789062,200.49000549316406,201.02000427246094,222353500.0,186.83616638183594
201.89999389648438,200.0500030517578,201.39999389648438,201.36000061035156,110845800.0,187.15216064453125
200.05999755859375,197.60000610351562,198.33999633789062,198.82000732421875,152112600.0,184.79136657714844
197.44000244140625,193.58999633789062,195.3300018310547,194.0500030517578,213436100.0,180.35792541503906
195.85000610351562,191.5800018310547,195.19000244140625,191.9199981689453,209817200.0,178.37823486328125
193.41000366210938,189.82000732421875,193.00999450683594,192.11000061035156,187941300.0,178.5548095703125
194.5500030517578,191.13999938964844,193.82000732421875,193.66000366210938,172330500.0,179.99546813964844
194.86000061035156,188.3800048828125,194.4499969482422,188.8300018310547,221168900.0,175.50628662109375
193.25999450683594,187.66000366210938,189.5500030517578,191.92999267578125,240795600.0,178.3874969482422
188.75999450683594,185.52000427246094,186.77000427246094,187.80999755859375,324846400.0,174.5582275390625
190.11000061035156,186.1999969482422,189.9600067138672,188.05999755859375,195244400.0,174.7906036376953
187.5,181.02000427246094,185.02999877929688,185.64999389648438,286547800.0,172.55062866210938
